Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:47:03.653 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-0.230000,0.630000,1.200000,1.000000,103.000000,1,0,-0.000000,0.000000,1,2.388428,-0.536987,0.000000,25.239517,15.504898,0.000000,0.121000,-0.066000,-0.071000,FlatInitial,Hold,0,-0.828125,-0.230000
07:47:03.752 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6004.687500,-6000.000000,-6000.000000,Speed,Speed,-0.230000,0.660000,1.270000,1.000000,104.000000,1,0,-0.000000,0.000000,1,2.551788,-0.635925,0.000000,25.413147,15.463837,0.000000,0.112000,-0.064000,-0.064000,FlatInitial,Hold,0,-0.828125,-0.230000
07:47:03.852 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.230000,0.710000,1.250000,1.000000,102.000000,1,0,-0.000000,0.000000,1,2.646774,-0.704895,0.000000,25.517609,15.436539,0.000000,0.093000,-0.076000,-0.051000,FlatInitial,Hold,0,-0.828125,-0.230000
07:47:03.954 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.790000,1.280000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.782974,-0.800522,0.000000,25.681122,15.390991,0.000000,0.116000,-0.066000,-0.082000,FlatInitial,Hold,0,-0.828125,-0.240000
07:47:04.054 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.840000,1.310000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.880463,-0.857925,0.000000,25.794907,15.357529,0.000000,0.147000,-0.100000,-0.088000,FlatInitial,Hold,0,-0.828125,-0.240000
07:47:04.157 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5996.484375,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.880000,1.350000,1.000000,102.000000,1,0,-0.000000,0.000000,1,2.990646,-0.941284,0.000000,25.942307,15.312302,0.000000,0.092000,-0.079000,-0.073000,FlatInitial,Hold,0,-0.828125,-0.240000
07:47:04.258 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,5991.796875,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.920000,1.380000,1.000000,103.000000,1,0,-0.000000,0.000000,1,3.100662,-1.021729,0.000000,26.095032,15.262741,0.000000,0.106000,-0.110000,-0.064000,FlatInitial,Hold,0,-0.828125,-0.250000
07:47:04.358 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.757812,5996.484375,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.930000,1.380000,1.000000,102.000000,1,0,-0.000000,0.000000,1,3.201248,-1.110519,0.000000,26.253082,15.208817,0.000000,0.109000,-0.056000,-0.073000,FlatInitial,Hold,0,-0.828125,-0.250000
07:47:04.459 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.940000,1.440000,1.000000,102.000000,1,0,-0.000000,0.000000,1,3.305649,-1.169052,0.000000,26.416245,15.151550,0.000000,0.109000,-0.075000,-0.072000,FlatInitial,Hold,0,-0.828125,-0.250000
07:47:04.559 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6007.617188,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.950000,1.450000,1.000000,101.000000,1,0,-0.000000,0.000000,1,3.408371,-1.242294,0.000000,26.584595,15.090805,0.000000,0.128000,-0.040000,-0.087000,FlatInitial,Hold,0,-0.828125,-0.250000
07:47:04.660 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.260000,0.970000,1.490000,1.000000,106.000000,1,0,-0.000000,0.000000,1,3.507568,-1.297836,0.000000,26.757996,15.026932,0.000000,0.134000,-0.062000,-0.056000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:04.760 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.260000,1.000000,1.580000,1.000000,101.000000,1,0,-0.000000,0.000000,1,3.615540,-1.340179,0.000000,26.936615,14.960709,0.000000,0.095000,-0.045000,-0.085000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:04.860 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-0.260000,1.050000,1.560000,1.000000,101.000000,1,0,-0.000000,0.000000,1,3.730713,-1.419540,0.000000,27.157715,14.877655,0.000000,0.109000,-0.029000,-0.095000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:04.960 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-0.260000,1.090000,1.570000,1.000000,102.000000,1,0,-0.000000,0.000000,1,3.829422,-1.467941,0.000000,27.347336,14.805252,0.000000,0.088000,-0.053000,-0.103000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:05.060 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,6012.890625,-6000.000000,-6000.000000,Speed,Speed,-0.260000,1.150000,1.500000,1.000000,100.000000,1,0,-0.000000,0.000000,1,3.935883,-1.549591,0.000000,27.580902,14.714325,0.000000,0.101000,-0.078000,-0.080000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:05.160 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6008.789062,-6000.000000,-6000.000000,Speed,Speed,-0.260000,1.190000,1.390000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.014374,-1.593750,0.000000,27.740295,14.651230,0.000000,0.084000,-0.067000,-0.093000,FlatInitial,Hold,0,-0.828125,-0.260000
07:47:05.262 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.210000,1.310000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.103989,-1.639542,0.000000,27.943649,14.570099,0.000000,0.100000,-0.062000,-0.096000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.363 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.585938,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.250000,1.150000,1.000000,102.000000,1,0,-0.000000,0.000000,1,4.174850,-1.690857,0.000000,28.109634,14.503220,0.000000,0.069000,-0.072000,-0.110000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.464 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.270000,1.090000,1.000000,103.000000,1,0,-0.000000,0.000000,1,4.267700,-1.714569,0.000000,28.321136,14.417953,0.000000,0.080000,-0.060000,-0.114000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.569 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5995.312500,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.310000,0.930000,1.000000,104.000000,1,0,-0.000000,0.000000,1,4.376404,-1.777588,0.000000,28.624283,14.295166,0.000000,0.098000,-0.003000,-0.112000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.670 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.320000,0.910000,1.000000,104.000000,1,0,-0.000000,0.000000,1,4.462357,-1.786011,0.000000,28.845779,14.205994,0.000000,0.070000,0.014000,-0.090000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.770 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.360000,0.990000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.557495,-1.796234,0.000000,29.116898,14.098511,0.000000,0.070000,0.014000,-0.090000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.871 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.270000,1.380000,1.030000,1.000000,102.000000,1,0,-0.000000,0.000000,1,4.632568,0.000000,0.000000,29.347061,14.044876,0.000000,0.076000,0.035000,-0.071000,FlatInitial,Hold,0,-0.828125,-0.270000
07:47:05.972 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.390000,1.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.693054,0.000000,0.000000,29.533813,14.044876,0.000000,0.058000,-0.039000,-0.098000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.077 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.400000,1.180000,1.000000,102.000000,1,0,-0.000000,0.000000,1,4.767776,0.004669,0.000000,29.770599,14.044815,0.000000,0.072000,-0.017000,-0.073000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.178 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.420000,1.200000,1.000000,102.000000,1,0,-0.000000,0.000000,1,4.871933,-0.015793,0.000000,30.108566,14.044662,0.000000,0.072000,-0.017000,-0.073000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.277 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.410000,1.200000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.909164,-0.027817,0.000000,30.255463,14.043945,0.000000,0.067000,0.013000,-0.103000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.378 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.430000,1.100000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.985352,-0.063324,0.000000,30.503250,14.041718,0.000000,0.065000,-0.059000,-0.070000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.482 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6011.132812,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.420000,0.930000,1.000000,104.000000,1,0,-0.000000,0.000000,1,5.051010,-0.120773,0.000000,30.754517,14.036850,0.000000,0.072000,-0.006000,-0.131000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:06.582 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.420000,0.780000,1.000000,104.000000,1,0,-0.000000,0.000000,1,5.134644,-0.151291,0.000000,31.060593,14.028549,0.000000,0.036000,0.009000,-0.072000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:06.682 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.400000,0.670000,1.000000,102.000000,1,0,-0.000000,0.000000,1,5.183365,-0.164795,0.000000,31.267120,14.022141,0.000000,0.070000,0.010000,-0.063000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.782 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.370000,0.630000,1.000000,107.000000,1,0,-0.000000,0.000000,1,5.257538,-0.155365,0.000000,31.580627,14.012207,0.000000,0.076000,0.011000,-0.102000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:06.882 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.370000,0.600000,1.000000,100.000000,1,0,-0.000000,0.000000,1,5.300842,-0.000504,0.000000,31.792084,14.012207,0.000000,0.064000,0.012000,-0.073000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:06.983 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.330000,0.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,5.357849,0.044296,0.000000,32.112045,14.013550,0.000000,0.067000,0.045000,-0.057000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:07.084 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.330000,0.710000,1.000000,100.000000,1,0,-0.000000,0.000000,1,5.417694,0.100601,0.000000,32.435623,14.017944,0.000000,0.053000,0.038000,-0.061000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:07.187 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.360000,0.760000,1.000000,102.000000,1,0,-0.000000,0.000000,1,5.451355,0.123260,0.000000,32.598862,14.021469,0.000000,0.035000,0.068000,-0.040000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:07.288 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.340000,0.830000,1.000000,100.000000,1,0,-0.000000,0.000000,1,5.517075,0.180878,0.000000,32.983154,14.032440,0.000000,0.019000,0.031000,-0.054000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:07.388 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.310000,0.920000,1.000000,102.000000,1,0,-0.000000,0.000000,1,5.555832,0.205582,0.000000,33.204834,14.040192,0.000000,0.019000,0.031000,-0.054000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:07.490 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.300000,0.980000,1.000000,102.000000,1,0,-0.000000,0.000000,1,5.616821,0.000000,0.000000,33.540237,14.051865,0.000000,0.072000,0.011000,-0.078000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:07.590 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.280000,1.270000,1.010000,1.000000,100.000000,1,0,-0.000000,0.000000,1,5.654724,0.033829,0.000000,33.822281,14.052750,0.000000,0.072000,0.011000,-0.078000,FlatInitial,Hold,0,-0.828125,-0.280000
07:47:07.690 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.220000,1.080000,1.000000,105.000000,1,0,0.188976,-0.188976,1,5.654724,0.033829,0.000000,33.822281,14.052750,0.000000,0.053000,0.022000,-0.071000,FlatInitial,Hold,0,-0.828125,-0.290000
07:47:07.791 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.510000,1.270000,0.810000,1.000000,101.000000,1,0,0.188976,-0.188976,1,5.705933,0.078003,0.000000,34.163376,14.056595,0.000000,0.063000,-0.053000,-0.049000,FlatInitial,Hold,0,-0.828125,-0.510000
07:47:07.891 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.382812,5984.765625,-6000.000000,-6000.000000,Speed,Speed,-1.480000,1.320000,1.170000,1.000000,103.000000,1,0,0.188976,-0.188976,1,5.766815,0.000000,0.000000,34.450455,14.059113,0.000000,0.068000,0.004000,-0.026000,FlatInitial,Hold,0,-0.828125,-1.480000
07:47:07.991 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5985.351562,5977.148438,-6000.000000,-6000.000000,Speed,Speed,-1.480000,1.320000,1.170000,1.000000,101.000000,1,0,0.188976,-0.188976,1,5.858337,0.038925,0.000000,34.974594,14.061005,0.000000,0.024000,0.034000,0.058000,FlatInitial,Hold,0,-0.828125,-1.480000
07:47:08.092 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5980.664062,5975.976562,-6000.000000,-6000.000000,Speed,Speed,-4.440000,1.410000,1.160000,1.000000,105.000000,1,0,0.188976,-0.188976,1,5.928696,-0.006760,0.000000,35.269806,14.060867,0.000000,0.078000,-0.040000,-0.153000,FlatInitial,Hold,0,-0.828125,-4.440000
07:47:08.192 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5980.664062,5981.835938,-6000.000000,-6000.000000,Speed,Speed,-6.710000,1.570000,1.380000,1.000000,101.000000,1,0,0.188976,-0.188976,1,6.036072,-0.018417,0.000000,35.569199,14.060013,0.000000,0.053000,-0.072000,-0.070000,FlatInitial,Hold,0,-0.828125,-6.710000
07:47:08.292 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5984.179688,5981.835938,-6000.000000,-6000.000000,Speed,Speed,-9.290000,1.610000,1.210000,1.000000,102.000000,1,0,0.188976,-0.188976,1,6.104324,0.007523,0.000000,35.873428,14.059738,0.000000,0.125000,-0.030000,-0.244000,FlatInitial,Hold,0,-0.828125,-9.290000
07:47:08.392 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5987.695312,5989.453125,-6000.000000,-6000.000000,Speed,Speed,-12.130000,1.630000,1.400000,1.000000,100.000000,1,0,0.196850,-0.196850,1,6.104324,0.007523,0.000000,35.873428,14.059738,0.000000,0.091000,0.026000,-0.152000,FlatInitial,Hold,0,-0.828125,-12.130000
07:47:08.492 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-14.360000,1.660000,1.640000,1.000000,101.000000,1,0,0.196850,-0.196850,1,6.218033,0.072662,0.000000,36.428345,14.063416,0.000000,0.070000,0.050000,-0.234000,FlatInitial,Hold,0,-0.828125,-14.360000
07:47:08.592 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-17.840000,1.740000,1.360000,1.000000,102.000000,1,0,0.196850,-0.196850,1,6.303177,0.101349,0.000000,36.804520,14.068848,0.000000,0.072000,0.044000,-0.153000,FlatInitial,Hold,0,-0.828125,-17.840000
07:47:08.693 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-21.210000,1.780000,1.330000,1.000000,103.000000,1,0,0.204724,-0.204724,1,6.369156,-0.003342,0.000000,37.058334,14.070984,0.000000,0.061000,0.040000,-0.112000,FlatInitial,Hold,0,-0.828125,-21.210000
07:47:08.793 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6009.375000,-6000.000000,-6000.000000,Speed,Speed,-24.680000,1.890000,1.170000,1.000000,104.000000,1,0,0.204724,-0.204724,1,6.369156,-0.003342,0.000000,37.058334,14.070984,0.000000,0.061000,0.040000,-0.112000,FlatInitial,Hold,0,-0.828125,-24.680000
07:47:08.894 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-28.520000,1.850000,1.050000,1.000000,100.000000,1,0,0.181102,-0.181102,1,6.530106,0.003387,0.000000,37.510162,14.071304,0.000000,0.097000,0.108000,-0.129000,FlatInitial,Hold,0,-0.828125,-28.520000
07:47:08.995 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-32.330000,1.860000,1.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,6.598679,0.105545,0.000000,38.102737,14.076675,0.000000,-0.046000,0.045000,-0.153000,FlatInitial,Hold,0,-0.828125,-32.330000
07:47:09.095 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.375000,6008.789062,-6000.000000,-6000.000000,Speed,Speed,-34.570000,1.590000,1.090000,1.000000,101.000000,1,0,-0.000000,0.000000,1,6.598679,0.105545,0.000000,38.102737,14.076675,0.000000,-0.046000,0.045000,-0.153000,FlatInitial,Hold,0,-0.828125,-34.570000
07:47:09.198 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6016.992188,6023.437500,-6000.000000,-6000.000000,Speed,Speed,-34.990000,1.400000,1.190000,1.000000,101.000000,1,0,-0.000000,0.000000,1,6.514404,0.165131,0.000000,38.495926,14.085068,0.000000,-0.101000,0.032000,-0.154000,FlatInitial,Hold,0,-0.828125,-34.990000
07:47:09.298 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6020.507812,6026.367188,-6000.000000,-6000.000000,Speed,Speed,-34.610000,1.300000,1.010000,1.000000,103.000000,1,0,-0.000000,0.000000,1,6.491196,0.186905,0.000000,38.885315,14.095688,0.000000,-0.034000,0.022000,-0.167000,FlatInitial,Hold,0,-0.828125,-34.610000
07:47:09.399 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6023.437500,6022.265625,-6000.000000,-6000.000000,Speed,Speed,-34.520000,1.270000,1.100000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.026138,0.256989,0.000000,39.014160,14.115036,0.000000,-0.024000,0.021000,-0.151000,FlatInitial,Hold,0,-0.828125,-34.520000
07:47:09.499 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6014.648438,6017.578125,-6000.000000,-6000.000000,Speed,Speed,-34.590000,1.140000,1.380000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.026138,0.256989,0.000000,39.014160,14.115036,0.000000,-0.020000,0.046000,-0.123000,FlatInitial,Hold,0,-0.828125,-34.590000
07:47:09.599 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.718750,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-34.470000,1.080000,1.560000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.083359,0.325073,0.000000,39.011230,14.129654,0.000000,-0.064000,0.091000,-0.172000,FlatInitial,Hold,0,-0.828125,-34.470000
07:47:09.699 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-34.470000,1.080000,1.560000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.129822,0.399277,0.000000,39.005600,14.148087,0.000000,-0.040000,0.061000,-0.203000,FlatInitial,Hold,0,-0.828125,-34.470000
07:47:09.800 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-34.480000,1.010000,1.850000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.201935,0.523071,0.000000,38.993576,14.180664,0.000000,-0.068000,0.093000,-0.192000,FlatInitial,Hold,0,-0.828125,-34.480000
07:47:09.900 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-34.470000,0.960000,2.050000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.265869,0.650070,0.000000,38.974136,14.228027,0.000000,-0.047000,0.065000,-0.203000,FlatInitial,Hold,0,-0.828125,-34.470000
07:47:10.001 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-34.490000,0.940000,2.200000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.265869,0.650070,0.000000,38.974136,14.228027,0.000000,-0.037000,0.102000,-0.166000,FlatInitial,Hold,0,-0.828125,-34.490000
07:47:10.103 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-34.450000,0.910000,2.540000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.306564,0.748444,0.000000,38.959534,14.263504,0.000000,-0.044000,0.124000,-0.191000,FlatInitial,Hold,0,-0.828125,-34.470000
07:47:10.203 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-34.460000,0.880000,2.670000,1.000000,108.000000,1,0,-0.000000,0.000000,1,-0.350357,0.864273,0.000000,38.939606,14.312698,0.000000,-0.001000,0.079000,-0.176000,FlatInitial,Hold,0,-0.828125,-34.460000
07:47:10.303 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-34.460000,0.850000,2.680000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.384995,0.947464,0.000000,38.921112,14.358444,0.000000,-0.014000,0.040000,-0.175000,FlatInitial,Hold,0,-0.828125,-34.460000
07:47:10.404 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-34.440000,0.820000,2.770000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.413834,1.012695,0.000000,38.901062,14.407623,0.000000,-0.043000,0.074000,-0.216000,FlatInitial,Hold,0,-0.828125,-34.440000
07:47:10.505 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5992.968750,-6000.000000,-6000.000000,Speed,Speed,-34.430000,0.790000,2.780000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.444000,1.080597,0.000000,38.879333,14.460281,0.000000,-0.028000,0.052000,-0.181000,FlatInitial,Hold,0,-0.828125,-34.430000
07:47:10.608 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-34.440000,0.790000,2.810000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.475159,1.183441,0.000000,38.837769,14.562592,0.000000,-0.010000,0.046000,-0.173000,FlatInitial,Hold,0,-0.828125,-34.440000
