Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,ShooterAngleState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
05:03:43.444 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.210000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.018000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.544 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.210000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,-0.001000,0.018000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.644 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.200000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.002000,0.000000,0.018000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.744 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.200000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.020000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.844 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.200000,1.200000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.019000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:43.946 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.040000,-0.200000,1.200000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,-0.001000,0.019000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:44.046 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.040000,-0.200000,1.200000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,-0.001000,0.016000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.146 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.050000,-0.200000,1.200000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.001000,0.016000,FlatInitial,Hold,1,0.000000,-0.050000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.246 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.200000,1.200000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.001000,0.022000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.346 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.200000,1.200000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.001000,0.000000,0.021000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.446 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.200000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.016000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.546 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.040000,-0.190000,1.200000,Suck,9.000000,1,0,-0.346457,-0.346457,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,-0.001000,-0.005000,FlatInitial,Hold,1,0.000000,-0.040000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.646 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.050000,-0.210000,1.190000,Suck,9.000000,1,0,-0.346457,-0.346457,1,0.000000,0.000000,0.000000,-0.000580,0.002533,0.000000,0.003000,-0.019000,0.016000,FlatInitial,Hold,1,0.000000,-0.050000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:44.746 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.050000,-0.200000,1.180000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000534,0.002228,0.000000,0.026000,-0.027000,0.077000,FlatInitial,Hold,1,0.000000,-0.050000,0.000000,1.009033,0.000000,0.000000,0,1,1
05:03:44.846 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.050000,-0.230000,1.170000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.014145,0.020966,0.000000,-0.000443,0.002289,0.000000,0.048000,0.067000,-0.034000,FlatInitial,Hold,1,0.000000,-0.050000,0.000000,1.009033,0.000000,0.000000,0,1,1
