Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
07:25:07.977 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.680000,7.160000,0.770000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.000000,0.000000,0.003000,AngleUp,Hold,0,0.000000,37.680000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.077 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.680000,7.210000,0.780000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.000000,-0.002000,0.008000,AngleUp,Hold,0,0.000000,37.680000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.177 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.680000,7.220000,0.780000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.002000,0.001000,0.005000,AngleUp,Hold,0,0.000000,37.680000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.277 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.660000,7.170000,0.770000,LowGoal,103.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.000000,0.005000,0.006000,AngleUp,Hold,0,0.000000,37.660000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.377 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.660000,7.170000,0.770000,LowGoal,100.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.006000,0.001000,0.004000,AngleUp,Hold,0,0.000000,37.660000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.477 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.650000,7.230000,0.780000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.000000,-0.003000,0.010000,AngleUp,Hold,0,0.000000,37.650000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.577 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.640000,7.190000,0.770000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,0.002000,0.004000,0.003000,AngleUp,Hold,0,0.000000,37.640000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.677 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.630000,7.150000,0.760000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-12.040970,-0.731964,0.000000,-0.015000,-0.007000,0.004000,AngleUp,Hold,0,0.000000,37.630000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.777 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.620000,7.240000,0.770000,LowGoal,102.000000,0,0,0.000000,0.000000,0,-0.003540,0.000000,0.000000,-12.041000,-0.731964,0.000000,-0.020000,0.007000,-0.001000,AngleUp,Hold,0,0.000000,37.620000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.877 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.540000,7.710000,0.850000,LowGoal,101.000000,0,0,0.000000,0.000000,0,-0.015335,0.005020,0.000000,-12.041382,-0.731918,0.000000,-0.072000,0.040000,0.030000,AngleUp,Hold,0,0.000000,37.540000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:08.977 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,37.060000,7.960000,0.880000,LowGoal,102.000000,0,0,0.000000,0.000000,0,-0.105392,0.061035,0.000000,-12.044846,-0.729980,0.000000,-0.097000,0.044000,-0.003000,AngleUp,Hold,0,0.000000,37.060000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.077 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,35.260000,7.670000,0.390000,LowGoal,101.000000,0,0,0.000000,0.000000,0,-0.236664,0.089279,0.000000,-12.053940,-0.725876,0.000000,-0.166000,0.057000,0.010000,AngleUp,Hold,0,0.000000,35.260000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.178 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,30.900000,7.070000,-0.360000,LowGoal,101.000000,0,0,0.000000,0.000000,0,-0.375000,0.129227,0.000000,-12.070206,-0.720139,0.000000,-0.166000,0.057000,0.010000,AngleUp,Hold,0,0.000000,30.900000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.278 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,25.660000,6.950000,-1.160000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.009460,0.111649,0.000000,-12.077957,-0.713806,0.000000,0.131000,-0.097000,0.006000,AngleUp,Hold,0,0.000000,25.660000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.378 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,25.660000,6.950000,-1.160000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.117188,0.020905,0.000000,-12.074020,-0.710892,0.000000,0.131000,-0.097000,0.006000,AngleUp,Hold,0,0.000000,25.660000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.477 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,16.910000,8.280000,-2.360000,LowGoal,103.000000,0,0,0.000000,0.000000,0,0.149139,0.000229,0.000000,-12.069153,-0.710678,0.000000,-0.088000,-0.022000,0.023000,AngleUp,Hold,0,0.000000,16.910000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.578 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,16.910000,8.280000,-2.360000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.451477,-0.028183,0.000000,-12.050797,-0.710373,0.000000,0.445000,0.130000,0.260000,AngleUp,Hold,0,0.000000,16.910000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.677 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,15.120000,10.830000,-1.870000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.456665,-0.066284,0.000000,-12.027771,-0.713394,0.000000,0.009000,-0.058000,-0.134000,AngleUp,Hold,0,0.000000,15.120000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.777 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,14.800000,11.450000,-1.940000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.460922,0.003265,0.000000,-12.004456,-0.714279,0.000000,0.028000,0.115000,0.051000,AngleUp,Hold,0,0.000000,14.800000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.878 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,14.660000,11.090000,-2.190000,LowGoal,100.000000,0,0,0.000000,0.000000,0,0.186172,-0.070221,0.000000,-11.985031,-0.716507,0.000000,-0.155000,-0.044000,0.006000,AngleUp,Hold,0,0.000000,14.660000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:09.978 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,13.570000,8.990000,-3.430000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.186172,-0.070221,0.000000,-11.985031,-0.716507,0.000000,-0.341000,-0.038000,-0.139000,AngleUp,Hold,0,0.000000,13.570000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.079 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,10.340000,8.590000,-3.770000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.117737,-0.053268,0.000000,-11.978745,-0.719513,0.000000,-0.060000,-0.028000,-0.044000,AngleUp,Hold,0,0.000000,10.340000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.180 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,7.920000,10.110000,-2.490000,LowGoal,101.000000,0,0,0.000000,0.000000,0,-0.052521,0.034149,0.000000,-11.977509,-0.720520,0.000000,0.045000,0.208000,-0.218000,AngleUp,Hold,0,0.000000,7.920000,0.000000,2183.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.280 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,9.630000,14.100000,2.960000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.160889,-0.027267,0.000000,-11.974442,-0.716797,0.000000,-0.711000,-0.147000,0.738000,AngleUp,Hold,0,0.000000,9.630000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.380 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,9.930000,18.120000,1.620000,LowGoal,101.000000,0,0,0.000000,0.000000,0,-0.016861,-0.047836,0.000000,-11.976868,-0.720963,0.000000,0.018000,0.249000,-0.270000,AngleUp,Hold,0,0.000000,9.930000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.481 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,6.970000,17.640000,0.710000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.192001,-0.021942,0.000000,-11.974625,-0.720764,0.000000,0.213000,-0.555000,-0.058000,AngleUp,Hold,0,0.000000,6.970000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.582 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,6.410000,16.190000,-0.450000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.322266,-0.219345,0.000000,-11.960312,-0.730576,0.000000,0.062000,0.096000,0.003000,AngleUp,Hold,0,0.000000,6.410000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.682 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,6.380000,17.340000,0.320000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.328827,-0.180542,0.000000,-11.943359,-0.739685,0.000000,-0.150000,-0.174000,0.139000,AngleUp,Hold,0,0.000000,6.380000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.783 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,6.480000,17.020000,0.710000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.249756,-0.170822,0.000000,-11.929535,-0.750076,0.000000,-0.177000,-0.008000,-0.088000,AngleUp,Hold,0,0.000000,6.480000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.883 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,6.170000,16.040000,0.560000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.155197,-0.187775,0.000000,-11.920715,-0.758865,0.000000,-0.001000,-0.033000,0.043000,AngleUp,Hold,0,0.000000,6.170000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:10.985 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,5.820000,12.620000,0.940000,LowGoal,102.000000,0,0,0.000000,0.000000,0,-0.050491,-0.155014,0.000000,-11.916748,-0.767502,0.000000,-0.686000,-0.041000,-0.128000,AngleUp,Hold,0,0.000000,5.820000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.086 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.550000,3.390000,1.640000,LowGoal,102.000000,0,0,0.000000,0.000000,0,-0.543228,-0.154099,0.000000,-11.936325,-0.775146,0.000000,1.941000,0.039000,0.155000,AngleUp,Hold,0,0.000000,3.550000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.187 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.430000,7.310000,1.380000,LowGoal,100.000000,0,0,0.000000,0.000000,0,0.208939,0.012344,0.000000,-11.930618,-0.779160,0.000000,-0.170000,0.069000,-0.139000,AngleUp,Hold,0,0.000000,2.430000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.289 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.250000,5.500000,1.240000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.209991,-0.070053,0.000000,-11.921371,-0.779739,0.000000,-0.013000,-0.159000,-0.188000,AngleUp,Hold,0,0.000000,2.250000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.390 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.100000,4.380000,1.060000,LowGoal,103.000000,0,0,0.000000,0.000000,0,0.635818,-0.047150,0.000000,-11.899673,-0.781265,0.000000,-0.081000,-0.086000,0.044000,AngleUp,Hold,0,0.000000,1.100000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.490 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.250000,4.200000,1.110000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.590515,-0.003387,0.000000,-11.871643,-0.784149,0.000000,0.065000,0.064000,0.756000,AngleUp,Hold,0,0.000000,1.250000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.590 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.010000,4.500000,1.240000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.630386,0.051804,0.000000,-11.840179,-0.781387,0.000000,0.062000,-0.195000,0.079000,AngleUp,Hold,0,0.000000,1.010000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.691 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.970000,4.230000,1.300000,LowGoal,101.000000,0,0,0.000000,0.000000,0,0.643799,0.062820,0.000000,-11.807800,-0.779800,0.000000,-0.026000,-0.026000,0.131000,AngleUp,Hold,0,0.000000,0.970000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.793 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.010000,3.430000,1.190000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.557861,0.035263,0.000000,-11.777573,-0.777527,0.000000,-0.113000,0.005000,0.028000,AngleUp,Hold,0,0.000000,1.010000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.893 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.770000,2.210000,1.270000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.402542,0.000000,0.000000,-11.754044,-0.777252,0.000000,-0.213000,0.000000,-0.005000,AngleUp,Hold,0,0.000000,0.770000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:11.994 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.280000,1.690000,1.230000,LowGoal,100.000000,1,0,0.000000,0.000000,0,0.273148,0.000000,0.000000,-11.738266,-0.776901,0.000000,-0.073000,-0.024000,-0.061000,AngleUp,Hold,0,0.000000,0.280000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.095 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.210000,1.880000,1.180000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.268021,0.007523,0.000000,-11.725494,-0.776886,0.000000,-0.009000,-0.048000,0.032000,AngleUp,Hold,0,0.000000,-0.210000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.197 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.680000,1.840000,1.190000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.004044,0.000000,0.000000,-11.722565,-0.776794,0.000000,0.028000,0.034000,0.101000,AngleUp,Hold,0,0.000000,-0.680000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.297 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.750000,1.530000,1.210000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.027008,-0.005417,0.000000,-11.722900,-0.776627,0.000000,-0.015000,-0.068000,-0.067000,AngleUp,Hold,0,0.000000,-1.750000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.397 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.040000,1.610000,1.150000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.014557,0.010559,0.000000,-11.724228,-0.777023,0.000000,0.053000,-0.011000,-0.023000,AngleUp,Hold,0,0.000000,-3.040000,0.000000,2184.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.497 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.170000,2.180000,1.040000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.022095,-0.011658,0.000000,-11.723679,-0.777069,0.000000,0.123000,-0.023000,-0.078000,AngleUp,Hold,0,0.000000,-3.170000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.598 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.970000,2.220000,1.180000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.062759,0.017136,0.000000,-11.720642,-0.777206,0.000000,-0.019000,-0.020000,0.038000,AngleUp,Hold,0,0.000000,-2.970000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.697 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.090000,2.070000,1.230000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.008987,-0.002823,0.000000,-11.718628,-0.776901,0.000000,-0.220000,-0.002000,0.061000,AngleUp,Hold,0,0.000000,-3.090000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.797 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.230000,1.940000,1.250000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.109970,-0.010498,0.000000,-11.723877,-0.777252,0.000000,-0.035000,0.009000,0.087000,AngleUp,Hold,0,0.000000,-3.230000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.897 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.070000,1.920000,1.310000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.004333,0.000000,-11.728882,-0.777115,0.000000,-0.081000,0.031000,-0.033000,AngleUp,Hold,0,0.000000,-3.070000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:12.998 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.230000,1.600000,1.410000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.043213,0.000000,0.000000,-11.730316,-0.776733,0.000000,0.022000,0.009000,0.096000,AngleUp,Hold,0,0.000000,-2.230000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.097 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.980000,2.080000,1.420000,LowGoal,104.000000,1,0,0.000000,0.000000,0,-0.008881,0.000000,0.000000,-11.731262,-0.777100,0.000000,0.000000,-0.016000,0.005000,AngleUp,Hold,0,0.000000,-1.980000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.197 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.270000,2.320000,1.450000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.040787,0.001175,0.000000,-11.730499,-0.776901,0.000000,0.120000,-0.029000,0.042000,AngleUp,Hold,0,0.000000,-2.270000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.298 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.400000,2.280000,1.480000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.099060,-0.016708,0.000000,-11.726639,-0.777618,0.000000,0.066000,-0.002000,0.047000,AngleUp,Hold,0,0.000000,-2.400000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.397 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.560000,2.270000,1.530000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.106674,-0.012360,0.000000,-11.721252,-0.778259,0.000000,-0.003000,0.034000,-0.038000,AngleUp,Hold,0,0.000000,-2.560000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.498 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.950000,2.280000,1.520000,LowGoal,105.000000,1,0,0.000000,0.000000,0,0.117203,0.008759,0.000000,-11.715729,-0.778458,0.000000,-0.062000,0.053000,0.010000,AngleUp,Hold,0,0.000000,-2.950000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.597 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,2.150000,1.470000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.104126,0.017685,0.000000,-11.710602,-0.777802,0.000000,-0.051000,-0.043000,0.016000,AngleUp,Hold,0,0.000000,-3.400000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.697 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.550000,2.370000,1.340000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.115875,0.016342,0.000000,-11.705765,-0.777145,0.000000,-0.032000,-0.108000,-0.125000,AngleUp,Hold,0,0.000000,-3.550000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.797 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,2.730000,1.250000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.165756,0.028351,0.000000,-11.698669,-0.776489,0.000000,0.130000,0.032000,-0.068000,AngleUp,Hold,0,0.000000,-3.400000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.897 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.250000,3.090000,1.190000,LowGoal,102.000000,0,0,0.000000,0.000000,0,0.216110,0.030228,0.000000,-11.688385,-0.774780,0.000000,-0.040000,0.058000,-0.016000,AngleUp,Hold,0,0.000000,-3.250000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:13.997 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.950000,2.420000,1.340000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.164078,0.008926,0.000000,-11.677170,-0.773254,0.000000,-0.013000,-0.039000,-0.046000,AngleUp,Hold,0,0.000000,-2.950000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
