Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
06:53:28.393 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,93.457031,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.120000,2.720000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.061615,0.116226,0.000000,-0.003418,0.144424,0.000000,-0.087000,-0.739000,0.019000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.494 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,93.457031,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.110000,2.610000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.074173,-0.030960,0.000000,-0.007599,0.145233,0.000000,-0.104000,-0.300000,0.037000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.594 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,93.603516,-6000.000000,-6000.000000,Speed,Speed,0.940000,1.120000,2.670000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.074554,0.029327,0.000000,-0.010376,0.146271,0.000000,-0.124000,-0.134000,0.002000,FlatInitial,Hold,0,0.000000,0.940000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.695 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,93.603516,-6000.000000,-6000.000000,Speed,Speed,0.940000,1.020000,2.700000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.083389,0.077499,0.000000,-0.015533,0.149307,0.000000,0.102000,-0.145000,-0.031000,FlatInitial,Hold,0,0.000000,0.940000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.795 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.214844,93.750000,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.100000,2.680000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.094528,0.116089,0.000000,-0.019516,0.150833,0.000000,0.122000,0.135000,-0.095000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.895 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.068359,93.750000,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.100000,2.660000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.077286,0.123108,0.000000,-0.024261,0.152969,0.000000,-0.160000,-0.704000,0.022000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:28.996 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.068359,93.896484,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.070000,2.800000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.089355,0.121490,0.000000,-0.029205,0.155594,0.000000,-0.145000,-0.538000,0.138000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.097 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.068359,93.896484,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.090000,2.780000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.081863,0.059616,0.000000,-0.033920,0.158447,0.000000,-0.090000,-0.109000,0.062000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.197 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.068359,94.042969,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.080000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.109802,0.024078,0.000000,-0.039291,0.160812,0.000000,0.030000,0.231000,0.029000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.297 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.214844,94.189453,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.060000,2.770000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.105286,0.035721,0.000000,-0.044708,0.162994,0.000000,0.043000,0.061000,-0.051000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.397 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.214844,94.189453,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.020000,2.780000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.099991,0.068405,0.000000,-0.049927,0.165817,0.000000,0.028000,-0.217000,-0.063000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.497 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,95.068359,94.189453,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.010000,2.870000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.106094,0.015457,0.000000,-0.056351,0.168533,0.000000,-0.083000,-0.176000,0.046000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-185.000000,0,1,0,,,,
06:53:29.599 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,93.750000,91.992188,-6000.000000,-6000.000000,Speed,Speed,0.970000,0.950000,2.840000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.074371,0.145645,0.000000,-0.060516,0.172562,0.000000,-0.006000,-0.366000,-0.009000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-2995.000000,0,1,0,,,,
06:53:29.700 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,89.062500,86.718750,-6000.000000,-6000.000000,Speed,Speed,0.960000,0.980000,2.860000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.044922,-0.103271,0.000000,-0.061966,0.171524,0.000000,-0.082000,-0.121000,0.009000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6417.000000,0,1,0,,,,
06:53:29.800 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,84.082031,82.324219,-6000.000000,-6000.000000,Speed,Speed,0.960000,0.950000,2.910000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.181564,-0.152252,0.000000,-0.068161,0.164215,0.000000,-0.103000,-0.082000,-0.007000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6417.000000,0,1,0,,,,
06:53:29.900 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,79.394531,76.904297,-6000.000000,-6000.000000,Speed,Speed,0.960000,0.960000,2.870000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.210693,-0.201141,0.000000,-0.078720,0.155243,0.000000,-0.001000,-0.005000,0.046000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.000 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,74.853516,71.630859,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.030000,2.810000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.172653,-0.249771,0.000000,-0.090256,0.141815,0.000000,-0.031000,0.028000,-0.089000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.100 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,70.605469,66.796875,-6000.000000,-6000.000000,Speed,Speed,0.950000,1.040000,2.790000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.129288,-0.276016,0.000000,-0.097794,0.128540,0.000000,0.045000,-0.045000,0.029000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.200 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,67.382812,61.816406,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.070000,2.770000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.151596,-0.267258,0.000000,-0.105103,0.115234,0.000000,-0.121000,0.001000,-0.057000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.300 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,63.427734,57.128906,-6000.000000,-6000.000000,Speed,Speed,0.960000,1.070000,2.700000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.111877,0.104034,0.000000,0.004000,-0.004000,0.028000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.401 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,59.619141,52.587891,-6000.000000,-6000.000000,Speed,Speed,0.970000,1.000000,2.730000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000626,-0.006699,0.000000,-0.111633,0.103912,0.000000,0.047000,-0.001000,-0.024000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.503 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,55.957031,49.072266,-6000.000000,-6000.000000,Speed,Speed,0.970000,1.000000,2.730000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.005600,0.025192,0.000000,-0.111816,0.104691,0.000000,-0.045000,-0.050000,0.005000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.603 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,52.587891,44.677734,-6000.000000,-6000.000000,Speed,Speed,0.970000,0.960000,2.760000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.006317,-0.032791,0.000000,-0.112152,0.104111,0.000000,0.063000,-0.024000,-0.025000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.703 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,49.218750,40.429688,-6000.000000,-6000.000000,Speed,Speed,0.980000,0.990000,2.760000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.000000,-0.074768,0.000000,-0.111694,0.101440,0.000000,0.038000,-0.097000,-0.018000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.803 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,46.142578,36.328125,-6000.000000,-6000.000000,Speed,Speed,1.000000,1.020000,2.700000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.027954,-0.102936,0.000000,-0.110611,0.094864,0.000000,0.004000,0.004000,-0.026000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:30.904 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,43.066406,33.251953,-6000.000000,-6000.000000,Speed,Speed,1.010000,1.030000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.061783,0.007050,0.000000,-0.108917,0.094986,0.000000,0.055000,0.009000,0.009000,FlatInitial,Hold,0,0.000000,1.010000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:31.005 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,40.722656,28.564453,-6000.000000,-6000.000000,Speed,Speed,1.010000,0.980000,2.740000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.072281,0.000000,-0.104218,0.097900,0.000000,0.001000,-0.002000,-0.026000,FlatInitial,Hold,0,0.000000,1.010000,0.000000,0.000000,0.000000,-6629.000000,0,1,0,,,,
06:53:31.105 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,37.792969,25.634766,-6000.000000,-6000.000000,Speed,Speed,1.020000,0.970000,2.740000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.003494,0.059616,0.000000,-0.104370,0.100601,0.000000,-0.037000,-0.011000,0.029000,FlatInitial,Hold,0,0.000000,1.020000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.206 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,35.009766,22.119141,4000.000000,4000.000000,Speed,Speed,1.020000,0.960000,2.730000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.001617,0.051407,0.000000,-0.104523,0.103394,0.000000,0.021000,-0.004000,0.004000,FlatInitial,Hold,0,0.000000,1.020000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.306 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,32.373047,18.603516,4000.000000,4000.000000,Speed,Speed,1.020000,1.000000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.011826,0.000000,0.000000,-0.104126,0.103561,0.000000,0.034000,0.017000,0.006000,FlatInitial,Hold,0,0.000000,1.020000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.407 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,30.468750,15.380859,4000.000000,4000.000000,Speed,Speed,1.030000,0.980000,2.740000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.001236,0.000000,0.000000,-0.103851,0.103699,0.000000,-0.030000,0.008000,-0.001000,FlatInitial,Hold,0,0.000000,1.030000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.509 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,27.978516,12.744141,4000.000000,4000.000000,Speed,Speed,1.030000,0.990000,2.740000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.014099,0.000000,-0.104050,0.104095,0.000000,-0.022000,0.046000,0.081000,FlatInitial,Hold,0,0.000000,1.030000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.609 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,25.634766,9.667969,4000.000000,4000.000000,Speed,Speed,1.040000,1.000000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.007645,-0.012299,0.000000,-0.103973,0.104263,0.000000,0.022000,0.025000,-0.005000,FlatInitial,Hold,0,0.000000,1.040000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.709 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,23.291016,6.738281,4000.000000,4000.000000,Speed,Speed,1.050000,1.020000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.005661,-0.021149,0.000000,-0.103745,0.103668,0.000000,-0.024000,0.015000,0.011000,FlatInitial,Hold,0,0.000000,1.050000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.809 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,21.093750,1.464844,4000.000000,4000.000000,Speed,Speed,1.060000,0.990000,2.740000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.006470,0.000000,0.000000,-0.103317,0.103668,0.000000,-0.002000,0.004000,0.029000,FlatInitial,Hold,0,0.000000,1.060000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:31.909 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,19.042969,-0.146484,4000.000000,4000.000000,Speed,Speed,1.130000,0.750000,2.740000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.006485,-0.010147,0.000000,-0.103180,0.103439,0.000000,-0.002000,0.004000,0.029000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.010 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,16.845703,0.000000,4000.000000,4000.000000,Speed,Speed,1.150000,0.920000,2.760000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.019363,0.005234,0.000000,-0.103561,0.103409,0.000000,-0.028000,-0.002000,-0.048000,FlatInitial,Hold,0,0.000000,1.150000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.110 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,14.941406,0.000000,4000.000000,4000.000000,Speed,Speed,1.120000,0.960000,2.740000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.016495,-0.003662,0.000000,-0.104492,0.103333,0.000000,-0.028000,-0.002000,-0.048000,FlatInitial,Hold,0,0.000000,1.120000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.210 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,13.476562,0.000000,4000.000000,4000.000000,Speed,Speed,1.120000,1.010000,2.760000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104492,0.103333,0.000000,-0.017000,0.009000,0.000000,FlatInitial,Hold,0,0.000000,1.120000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.310 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,11.572266,0.000000,4000.000000,4000.000000,Speed,Speed,1.120000,1.010000,2.760000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.006241,0.003052,0.000000,-0.104523,0.103363,0.000000,0.004000,0.012000,0.002000,FlatInitial,Hold,0,0.000000,1.120000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.410 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,9.228516,0.000000,4000.000000,4000.000000,Speed,Speed,1.140000,0.950000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103424,0.000000,-0.002000,-0.024000,0.018000,FlatInitial,Hold,0,0.000000,1.140000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.510 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,7.910156,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,0.960000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103424,0.000000,0.018000,0.010000,0.005000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.610 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,6.445312,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,0.970000,2.740000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103424,0.000000,0.001000,-0.012000,0.013000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.710 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,4.687500,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,0.980000,2.720000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.002000,-0.022000,0.012000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.810 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,3.222656,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,0.990000,2.710000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.013000,-0.004000,0.004000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:32.911 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,1.904297,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,1.000000,2.710000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.005000,0.003000,0.007000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.011 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.439453,0.000000,4000.000000,4000.000000,Speed,Speed,1.130000,1.000000,2.710000,Suck,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,-0.001000,0.004000,0.014000,FlatInitial,Hold,0,0.000000,1.130000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.111 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,-0.146484,4000.000000,4000.000000,Speed,Speed,1.140000,1.000000,2.710000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.012000,-0.004000,0.014000,FlatInitial,Hold,0,0.000000,1.140000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.212 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.170000,0.840000,2.730000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.008000,0.008000,0.017000,FlatInitial,Hold,0,0.000000,1.170000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.312 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.230000,0.720000,2.730000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.000000,-0.006000,0.017000,FlatInitial,Hold,0,0.000000,1.230000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.414 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.290000,0.610000,2.720000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,-0.002000,-0.003000,0.018000,FlatInitial,Hold,0,0.000000,1.290000,0.000000,0.000000,0.000000,-6629.000000,0,1,1,,,,
06:53:33.515 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.340000,0.540000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,0.004000,0.000000,0.019000,FlatInitial,Hold,0,0.000000,1.340000,0.000000,0.000000,0.000000,-7170.000000,0,1,1,,,,
06:53:33.615 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,-0.146484,0.000000,4000.000000,4000.000000,Speed,Speed,1.440000,0.460000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104599,0.103317,0.000000,-0.003000,-0.005000,-0.001000,FlatInitial,Hold,0,0.000000,1.440000,0.000000,0.000000,0.000000,-8653.000000,0,1,1,,,,
06:53:33.716 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.520000,0.380000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.005234,0.000000,0.000000,-0.104843,0.103317,0.000000,0.021000,0.018000,0.002000,FlatInitial,Hold,0,0.000000,1.520000,0.000000,0.000000,0.000000,-8653.000000,0,1,1,,,,
06:53:33.816 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.510000,0.320000,2.760000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.002609,0.005035,0.000000,-0.104752,0.103500,0.000000,-0.036000,0.006000,0.019000,FlatInitial,Hold,0,0.000000,1.510000,0.000000,0.000000,0.000000,-12903.000000,0,1,1,,,,
06:53:33.916 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.530000,0.390000,2.700000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104980,0.103500,0.000000,0.001000,-0.001000,-0.018000,FlatInitial,Hold,0,0.000000,1.530000,0.000000,0.000000,0.000000,-18619.000000,0,1,1,,,,
06:53:34.017 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.500000,0.420000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104980,0.103500,0.000000,0.021000,0.017000,0.004000,FlatInitial,Hold,0,0.000000,1.500000,0.000000,0.000000,0.000000,-23852.000000,0,1,1,,,,
06:53:34.118 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.510000,0.420000,2.770000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104782,0.103500,0.000000,0.002000,0.000000,0.015000,FlatInitial,Hold,0,0.000000,1.510000,0.000000,0.000000,0.000000,-30059.000000,0,1,1,,,,
06:53:34.219 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.510000,0.400000,2.750000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104782,0.103500,0.000000,-0.002000,0.001000,0.013000,FlatInitial,Hold,0,0.000000,1.510000,0.000000,0.000000,0.000000,-37416.000000,0,1,1,,,,
06:53:34.320 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.510000,0.420000,2.750000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104782,0.103500,0.000000,-0.001000,0.004000,0.011000,FlatInitial,Hold,0,0.000000,1.510000,0.000000,0.000000,0.000000,-45454.000000,0,1,1,,,,
06:53:34.421 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.490000,0.460000,2.740000,Suck,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104782,0.103500,0.000000,0.015000,-0.004000,0.001000,FlatInitial,Hold,0,0.000000,1.490000,0.000000,0.000000,0.000000,-45454.000000,0,1,1,,,,
06:53:34.521 PM 03/24/2016,Teleop Disabled,10,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.480000,0.560000,2.720000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.104782,0.103500,0.000000,-0.007000,0.000000,0.014000,FlatInitial,Hold,0,0.000000,1.480000,0.000000,0.000000,0.000000,-53392.000000,0,1,1,,,,
