Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,,IsStalled
12:28:36.427 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.859375,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-2.490000,-3.250000,1.690000,1.000000,101.000000,0,0,0.000000,0.000000,0,-0.004562,-0.053497,0.000000,7.543137,6.230682,0.000000,-0.032000,-0.032000,0.051000,FlatInitial,Hold,0,0.000000,-2.490000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:36.527 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6004.687500,6008.789062,-6000.000000,-6000.000000,Speed,Speed,-4.140000,-3.270000,1.710000,1.000000,102.000000,0,0,0.000000,0.000000,0,-0.015915,-0.093369,0.000000,7.542725,6.226868,0.000000,-0.057000,-0.065000,0.051000,FlatInitial,Hold,0,0.000000,-4.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:36.627 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6004.687500,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-5.840000,-3.600000,1.700000,1.000000,102.000000,0,0,0.000000,0.000000,0,-0.111252,-0.142776,0.000000,7.539215,6.220474,0.000000,-0.086000,-0.033000,0.063000,FlatInitial,Hold,0,0.000000,-5.840000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:36.727 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-7.320000,-3.270000,2.060000,1.000000,101.000000,0,0,0.000000,0.000000,0,-0.172363,-0.121994,0.000000,7.531570,6.213776,0.000000,-0.046000,0.047000,0.072000,FlatInitial,Hold,0,0.000000,-7.320000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:36.828 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-8.140000,-2.830000,2.520000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.005920,-0.061676,0.000000,7.529709,6.209671,0.000000,-0.014000,0.042000,0.084000,FlatInitial,Hold,0,0.000000,-8.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:36.928 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.070312,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-8.160000,-2.320000,2.870000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,-0.017258,0.000000,7.529633,6.207794,0.000000,-0.013000,0.040000,0.074000,FlatInitial,Hold,0,0.000000,-8.160000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.029 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5992.382812,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-7.470000,-2.120000,2.980000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.033768,0.001434,0.000000,7.528748,6.207581,0.000000,-0.051000,-0.021000,0.096000,FlatInitial,Hold,0,0.000000,-7.470000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.130 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5991.210938,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-5.950000,-2.040000,3.010000,1.000000,102.000000,0,0,0.000000,0.000000,0,-0.092087,-0.019806,0.000000,7.525360,6.207077,0.000000,-0.057000,-0.049000,0.074000,FlatInitial,Hold,0,0.000000,-5.950000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.229 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5994.140625,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-4.460000,-2.000000,2.860000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.147324,-0.084442,0.000000,7.519028,6.204468,0.000000,-0.030000,-0.092000,0.095000,FlatInitial,Hold,0,0.000000,-4.460000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.330 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.656250,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-3.240000,-1.910000,2.620000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.208832,-0.209579,0.000000,7.508347,6.195496,0.000000,-0.093000,-0.165000,0.060000,FlatInitial,Hold,0,0.000000,-3.240000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.430 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.929688,5994.140625,-6000.000000,-6000.000000,Speed,Speed,-2.650000,-2.170000,2.210000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.309830,-0.345581,0.000000,7.494919,6.180466,0.000000,-0.089000,-0.106000,0.054000,FlatInitial,Hold,0,0.000000,-2.650000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.529 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.859375,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-2.680000,-2.160000,1.900000,1.000000,104.000000,1,0,0.000000,0.000000,0,-0.426117,-0.488129,0.000000,7.476135,6.158920,0.000000,-0.135000,-0.138000,0.098000,FlatInitial,Hold,0,0.000000,-2.680000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.630 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6010.546875,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-3.180000,-2.200000,1.780000,1.000000,104.000000,1,0,0.000000,0.000000,0,-0.539139,-0.579483,0.000000,7.451172,6.131485,0.000000,-0.071000,-0.030000,0.084000,FlatInitial,Hold,0,0.000000,-3.180000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.730 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6009.960938,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-3.530000,-1.650000,2.150000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.581573,-0.550446,0.000000,7.422729,6.103195,0.000000,-0.024000,0.021000,0.078000,FlatInitial,Hold,0,0.000000,-3.530000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.829 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-3.380000,-1.010000,2.180000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,-0.581192,0.000000,7.411011,6.074890,0.000000,0.012000,-0.080000,0.059000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:37.930 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-3.140000,-0.870000,2.020000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.020218,-0.664474,0.000000,7.410690,6.043472,0.000000,-0.052000,-0.098000,0.095000,FlatInitial,Hold,0,0.000000,-3.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.030 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.929688,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-3.130000,-0.650000,1.840000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.091263,-0.748016,0.000000,7.407852,6.007751,0.000000,-0.052000,-0.098000,0.095000,FlatInitial,Hold,0,0.000000,-3.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.132 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-3.100000,-0.700000,1.780000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.210129,-0.834656,0.000000,7.398132,5.959808,0.000000,-0.105000,-0.089000,0.109000,FlatInitial,Hold,0,0.000000,-3.100000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.231 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-3.090000,-0.480000,1.770000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.285049,-0.886429,0.000000,7.387848,5.925156,0.000000,-0.085000,-0.040000,0.124000,FlatInitial,Hold,0,0.000000,-3.090000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.331 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.000000,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-3.110000,-0.110000,1.750000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.346664,-0.945709,0.000000,7.371506,5.879089,0.000000,-0.043000,-0.051000,0.104000,FlatInitial,Hold,0,0.000000,-3.110000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.432 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,6004.687500,-6000.000000,-6000.000000,Speed,Speed,-3.110000,0.270000,1.760000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.402252,-0.999786,0.000000,7.352692,5.830231,0.000000,-0.086000,-0.080000,0.112000,FlatInitial,Hold,0,0.000000,-3.110000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.532 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5998.242188,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-3.140000,0.510000,1.690000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.505463,-1.072769,0.000000,7.329620,5.778091,0.000000,-0.131000,-0.086000,0.094000,FlatInitial,Hold,0,0.000000,-3.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.633 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-3.130000,0.620000,1.650000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.642960,-1.168304,0.000000,7.294312,5.710327,0.000000,-0.131000,-0.086000,0.094000,FlatInitial,Hold,0,0.000000,-3.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.734 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-3.130000,0.900000,1.590000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.747681,-1.246262,0.000000,7.259033,5.649506,0.000000,-0.120000,-0.064000,0.113000,FlatInitial,Hold,0,0.000000,-3.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.834 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-3.140000,1.180000,1.540000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.835083,-1.318253,0.000000,7.219025,5.585022,0.000000,-0.094000,-0.079000,0.111000,FlatInitial,Hold,0,0.000000,-3.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:38.934 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.530000,1.550000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.937180,-1.379852,0.000000,7.174255,5.517242,0.000000,-0.094000,-0.079000,0.111000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:39.035 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.530000,1.550000,1.000000,103.000000,1,0,0.000000,0.000000,0,-1.051636,-1.446121,0.000000,7.124130,5.446350,0.000000,-0.112000,-0.052000,0.131000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:39.135 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6004.101562,5995.312500,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.960000,1.510000,1.000000,104.000000,1,0,0.000000,0.000000,0,-1.051636,-1.446121,0.000000,7.124130,5.446350,0.000000,-0.159000,-0.079000,0.112000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:39.239 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-5941.406250,5946.679688,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.960000,1.510000,1.000000,102.000000,1,0,0.000000,0.000000,0,-1.350189,-1.578354,0.000000,7.002518,5.293716,0.000000,-0.157000,-0.078000,0.143000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-426.000000,0,0,0
12:28:39.341 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-5511.914062,5680.078125,-6000.000000,-6000.000000,Speed,Speed,-3.170000,1.870000,1.440000,1.000000,102.000000,1,0,0.000000,0.000000,0,-1.397308,0.000000,0.000000,6.932678,5.231186,0.000000,-0.141000,0.004000,0.063000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-7021.000000,0,0,0
12:28:39.441 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-4972.265625,5340.234375,-6000.000000,-6000.000000,Speed,Speed,-3.170000,1.750000,1.420000,1.000000,102.000000,1,0,0.000000,0.000000,0,-1.408325,-0.009766,0.000000,6.862198,5.231125,0.000000,0.001000,0.020000,-0.017000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10980.000000,0,0,0
12:28:39.543 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-4455.761719,5015.039062,-6000.000000,-6000.000000,Speed,Speed,-3.170000,1.710000,1.420000,1.000000,103.000000,1,0,0.000000,0.000000,0,-1.411987,0.004898,0.000000,6.791748,5.231033,0.000000,-0.058000,-0.056000,0.000000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:39.645 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-4054.101562,4695.849609,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.560000,1.400000,1.000000,102.000000,1,0,0.000000,0.000000,0,-1.449219,-0.005478,0.000000,6.720276,5.231110,0.000000,-0.120000,-0.068000,-0.023000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:39.747 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-3566.894531,4444.482422,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.560000,1.400000,1.000000,101.000000,1,0,0.000000,0.000000,0,-1.490601,-0.014679,0.000000,6.646469,5.230621,0.000000,-0.120000,-0.068000,-0.023000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:39.849 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-3100.488281,4137.451172,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.410000,1.360000,1.000000,102.000000,1,0,0.000000,0.000000,0,-1.527237,-0.013138,0.000000,6.571091,5.230240,0.000000,-0.060000,0.025000,0.009000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:39.950 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-2651.367188,3837.890625,-6000.000000,-6000.000000,Speed,Speed,-3.170000,1.330000,1.350000,1.000000,101.000000,1,0,0.000000,0.000000,0,-1.527237,-0.013138,0.000000,6.571091,5.230240,0.000000,-0.060000,0.025000,0.009000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.050 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-2224.511719,3546.826172,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.200000,1.360000,1.000000,103.000000,1,0,0.000000,0.000000,0,-0.031494,-0.008636,0.000000,6.523087,5.229431,0.000000,-0.042000,-0.090000,0.006000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.151 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-1820.214844,3263.671875,-6000.000000,-6000.000000,Speed,Speed,-3.150000,1.140000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,-0.050903,-0.023193,0.000000,6.521347,5.228485,0.000000,-0.011000,-0.074000,-0.031000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.251 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-1515.527344,2990.478516,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.050000,1.350000,1.000000,100.000000,1,0,0.000000,0.000000,0,-0.081085,-0.023605,0.000000,6.517426,5.227600,0.000000,0.017000,0.044000,-0.072000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.354 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-1151.074219,2726.660156,-6000.000000,-6000.000000,Speed,Speed,-3.160000,1.050000,1.350000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.081085,-0.023605,0.000000,6.517426,5.227600,0.000000,-0.042000,-0.068000,0.008000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.453 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-820.166016,2520.849609,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.950000,1.320000,1.000000,104.000000,1,0,0.000000,0.000000,0,-0.011658,-0.014038,0.000000,6.515442,5.225861,0.000000,0.010000,0.036000,0.023000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.555 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-527.636719,2273.437500,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.890000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.011658,-0.014038,0.000000,6.515442,5.225861,0.000000,-0.055000,-0.063000,-0.019000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.656 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-251.513672,2031.884766,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.890000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,-0.004944,0.000000,6.514206,5.224152,0.000000,-0.007000,0.061000,0.003000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.757 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-22.265625,2031.884766,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.860000,1.290000,1.000000,100.000000,1,0,0.000000,0.000000,0,-0.010193,0.000000,0.000000,6.513885,5.224075,0.000000,-0.027000,-0.008000,-0.014000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.857 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,-22.265625,1800.439453,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.860000,1.290000,1.000000,108.000000,1,0,0.000000,0.000000,0,-0.004425,0.000000,0.000000,6.513763,5.224075,0.000000,-0.023000,0.009000,-0.020000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:40.958 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,2.197266,1577.929688,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.810000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.002792,0.004959,0.000000,6.513580,5.224167,0.000000,-0.025000,0.008000,-0.002000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.060 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.146484,1366.552734,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.810000,1.290000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224045,0.000000,-0.025000,0.008000,-0.002000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.160 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,1164.257812,-6000.000000,-6000.000000,Speed,Speed,-3.150000,0.780000,1.280000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224045,0.000000,-0.017000,0.015000,-0.007000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.261 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,970.751953,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.680000,1.280000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224045,0.000000,-0.010000,0.000000,0.010000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.362 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,822.509766,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.680000,1.280000,1.000000,106.000000,1,0,0.000000,0.000000,0,0.000000,0.004059,0.000000,6.513245,5.224152,0.000000,-0.008000,-0.001000,0.004000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.463 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,616.406250,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.670000,1.280000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.008000,-0.001000,0.004000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.563 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,491.015625,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.640000,1.290000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.003000,0.000000,-0.007000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.664 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,348.925781,-6000.000000,-6000.000000,Speed,Speed,-3.170000,0.630000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,0.004000,0.000000,0.007000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.764 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,190.722656,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.590000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.009000,-0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.864 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,90.087891,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.580000,1.280000,1.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.007000,0.001000,0.003000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:41.964 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,31.347656,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.570000,1.300000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.002000,0.001000,0.003000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:42.064 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,2.197266,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.550000,1.300000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,0.000000,-0.003000,0.002000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:42.164 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.530000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.003000,-0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:42.264 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-3.160000,0.520000,1.290000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.001000,0.001000,0.008000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,0
12:28:42.364 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-3.180000,0.500000,1.300000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.002000,0.001000,-0.003000,FlatInitial,Hold,0,0.000000,-3.180000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:42.464 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.170000,0.490000,1.310000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.513245,5.224152,0.000000,-0.001000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
