Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState
06:35:30.701 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.830000,0.870000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.001000,0.012000,FlatInitial,ResetForward
06:35:30.802 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.810000,0.870000,1.410000,1.000000,105.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.012000,FlatInitial,ResetForward
06:35:30.903 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.800000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.013000,FlatInitial,ResetForward
06:35:31.002 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.800000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.004000,0.012000,FlatInitial,ResetForward
06:35:31.103 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.800000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.002000,0.008000,FlatInitial,ResetForward
06:35:31.203 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.790000,0.880000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.011000,FlatInitial,ResetForward
06:35:31.303 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.780000,0.880000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.002000,0.015000,FlatInitial,ResetForward
06:35:31.405 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.770000,0.870000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.001000,0.013000,FlatInitial,ResetForward
06:35:31.505 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.770000,0.870000,1.410000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,-0.001000,0.011000,FlatInitial,ResetForward
06:35:31.606 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.760000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:31.707 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.740000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.009000,FlatInitial,ResetForward
06:35:31.808 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.730000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,-0.001000,0.014000,FlatInitial,ResetForward
06:35:31.908 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.730000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
06:35:32.008 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.720000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.000000,0.008000,FlatInitial,ResetForward
06:35:32.109 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.710000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.014000,FlatInitial,ResetForward
06:35:32.208 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.710000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.013000,FlatInitial,ResetForward
06:35:32.309 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.700000,0.860000,1.400000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.002000,0.012000,FlatInitial,ResetForward
06:35:32.409 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.690000,0.860000,1.400000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.000000,0.014000,FlatInitial,ResetForward
06:35:32.510 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.680000,0.860000,1.400000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.011000,FlatInitial,ResetForward
06:35:32.610 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.670000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.000000,0.010000,FlatInitial,ResetForward
06:35:32.711 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.660000,0.860000,1.410000,1.000000,104.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.001000,0.013000,FlatInitial,ResetForward
06:35:32.810 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.660000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,-0.001000,0.015000,FlatInitial,ResetForward
06:35:32.910 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.650000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
06:35:33.010 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.650000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,-0.001000,0.009000,FlatInitial,ResetForward
06:35:33.111 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.640000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.000000,0.014000,FlatInitial,ResetForward
06:35:33.211 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.630000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.013000,FlatInitial,ResetForward
06:35:33.311 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.620000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.013000,FlatInitial,ResetForward
06:35:33.412 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.620000,0.850000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.001000,0.013000,FlatInitial,ResetForward
06:35:33.512 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.600000,0.860000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.001000,0.013000,FlatInitial,ResetForward
06:35:33.613 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.590000,0.850000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.000000,0.011000,FlatInitial,ResetForward
06:35:33.712 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.590000,0.850000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.015000,FlatInitial,ResetForward
06:35:33.814 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.580000,0.860000,1.420000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.011000,FlatInitial,ResetForward
06:35:33.915 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.570000,0.860000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.010000,FlatInitial,ResetForward
06:35:34.015 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.570000,0.870000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.013000,FlatInitial,ResetForward
06:35:34.115 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.560000,0.860000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.000000,0.014000,FlatInitial,ResetForward
06:35:34.214 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.550000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:34.315 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.530000,0.860000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,-0.001000,0.015000,FlatInitial,ResetForward
06:35:34.415 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.530000,0.860000,1.420000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.003000,0.000000,0.013000,FlatInitial,ResetForward
06:35:34.516 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.520000,0.870000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.000000,0.011000,FlatInitial,ResetForward
06:35:34.615 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.510000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,-0.001000,0.012000,FlatInitial,ResetForward
06:35:34.715 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.510000,0.870000,1.430000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:34.815 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.510000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.014000,FlatInitial,ResetForward
06:35:34.915 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.500000,0.870000,1.440000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.011000,FlatInitial,ResetForward
06:35:35.016 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.490000,0.870000,1.440000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
06:35:35.116 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.490000,0.870000,1.440000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.016000,FlatInitial,ResetForward
06:35:35.217 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.480000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
06:35:35.317 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.460000,0.870000,1.440000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.015000,FlatInitial,ResetForward
06:35:35.418 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.460000,0.870000,1.440000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.009000,FlatInitial,ResetForward
06:35:35.519 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.450000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.016000,FlatInitial,ResetForward
06:35:35.619 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.440000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.015000,FlatInitial,ResetForward
06:35:35.720 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.440000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.011000,FlatInitial,ResetForward
06:35:35.821 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.430000,0.860000,1.430000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.013000,FlatInitial,ResetForward
06:35:35.922 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.420000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.014000,FlatInitial,ResetForward
06:35:36.021 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.410000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.009000,FlatInitial,ResetForward
06:35:36.123 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.410000,0.870000,1.430000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.001000,0.012000,FlatInitial,ResetForward
06:35:36.223 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.390000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.003000,0.000000,0.009000,FlatInitial,ResetForward
06:35:36.324 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.380000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.002000,0.010000,FlatInitial,ResetForward
06:35:36.426 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.380000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.001000,0.016000,FlatInitial,ResetForward
06:35:36.526 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.370000,0.860000,1.430000,1.000000,104.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,-0.002000,0.014000,FlatInitial,ResetForward
06:35:36.626 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.360000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.000000,0.015000,FlatInitial,ResetForward
06:35:36.727 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.360000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.001000,0.012000,FlatInitial,ResetForward
06:35:36.828 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.350000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:36.929 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.340000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.012000,FlatInitial,ResetForward
06:35:37.029 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.320000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.011000,FlatInitial,ResetForward
06:35:37.130 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.320000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.001000,0.015000,FlatInitial,ResetForward
06:35:37.229 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.310000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.015000,FlatInitial,ResetForward
06:35:37.330 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.300000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.018000,FlatInitial,ResetForward
06:35:37.429 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.870000,1.420000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:37.530 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.010000,FlatInitial,ResetForward
06:35:37.630 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.015000,FlatInitial,ResetForward
06:35:37.730 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.000000,0.012000,FlatInitial,ResetForward
06:35:37.830 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.011000,FlatInitial,ResetForward
06:35:37.931 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,-0.001000,0.015000,FlatInitial,ResetForward
06:35:38.032 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.440000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.002000,0.013000,FlatInitial,ResetForward
06:35:38.132 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,-0.001000,0.011000,FlatInitial,ResetForward
06:35:38.232 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.000000,0.013000,FlatInitial,ResetForward
06:35:38.332 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.420000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
